# Time,MAG_err
1148.0,15.5471
1151.02,15.4719
1154.04,15.363
1156.98,15.2888
1158.97,15.1996
1161.99,15.1522
1165.02,15.0739
1168.04,15.0923
1170.98,15.0549
1174.0,15.0405
1175.99,15.0565
1179.01,15.1043
1182.04,15.3788
1184.98,15.0522
1188.0,15.0003
1191.02,15.0397
1194.05,15.0314
1196.04,14.9672
1198.97,15.0067
1202.0,15.0216
1205.02,15.0318
1208.04,15.2545
1210.98,15.3173
1215.99,15.3635
1219.02,15.4606
1224.98,15.4501
1228.0,15.4201
1231.03,15.2842
1236.04,15.2225
1238.98,15.1924
1242.0,15.241
1245.02,15.1935
1248.05,15.2702
1250.99,15.3484
1254.01,15.3497
1256.0,15.4677
1259.02,15.5483
1262.04,15.6216
1264.98,15.6309
1268.01,15.7747
1271.03,15.8888
1273.97,15.852
1276.04,15.8022
1278.98,15.7043
1285.03,16.0386
1287.96,16.4983
1290.99,16.7781
1299.02,17.5178
1302.05,17.5877
1304.99,17.3687
1308.01,16.9762
1311.03,16.4315
1313.97,16.0335
1316.04,15.8004
