# Time,MAG_err
1171.93,15.9297
1174.95,15.9221
1176.94,15.9486
1179.96,16.0357
1187.91,15.8383
1190.94,15.7892
1192.92,15.7858
1195.95,15.7896
1198.97,15.7629
1200.96,15.7171
1203.98,15.6347
1206.92,15.5526
1208.91,15.3308
1211.93,15.31
1214.96,15.2514
1216.94,15.1442
1219.97,15.0934
1222.91,14.9627
1224.98,14.8086
1227.92,14.5889
1232.93,13.5818
1235.95,13.5099
1237.94,14.0957
1240.96,14.5911
1243.9,14.846
