# Time,MAG_err
,
0.0,-0.53971
3.024,1.02896
5.0112,0.323859
8.0352,-1.98032
11.0592,-0.765401
13.9968,1.03883
17.0208,0.384425
19.008,-0.537536
22.032,1.19223
25.056,1.22332
27.9936,-1.24236
30.0672,-0.897424
33.0048,1.1865
36.0288,0.940426
39.0528,-1.91856
41.04,0.866851
44.064,1.40024
47.0016,-0.691637
50.0256,-0.863596
52.0128,0.361021
55.0368,1.17017
60.9984,0.5296
63.072,0.296426
66.0096,-0.776931
69.0336,-1.43329
72.0576,-0.20246
74.0448,0.602777
77.0688,-1.01333
80.0064,-0.178544
83.0304,0.110509
85.0176,-0.58859
88.0416,-1.90516
94.0032,0.854274
95.9904,0.517921
99.0144,-0.208549
102.038,1.14069
105.062,0.376991
107.05,-1.53348
110.074,-0.267464
113.011,0.937874
116.035,0.825653
118.022,-1.59786
121.046,1.17345
124.07,0.959102
127.008,-0.83431
128.995,-0.528313
132.019,0.906388
135.043,0.992273
141.005,0.679878
142.992,0.895895
146.016,-0.749814
149.04,-0.860049
152.064,0.359187
154.051,0.958246
160.013,0.0883896
163.037,-0.0674238
165.024,-1.00497
168.048,-1.757
171.072,-0.288491
174.01,0.660937
175.997,-0.869186
179.021,0.300354
182.045,0.734974
185.069,-0.109569
187.056,-1.31998
189.994,0.0920208
193.018,1.42068
