# Time,MAG_err
,
0.0,21.5096
6.3072,25.0911
13.0464,21.8006
19.7856,20.5208
26.5248,21.0201
33.264,22.5343
40.0032,22.0555
46.8288,20.9
53.568,23.4648
67.0464,22.1229
73.872,22.6784
80.6112,22.1354
87.3504,21.9705
94.0896,24.3452
100.829,22.8819
114.307,23.0063
127.872,19.8575
134.611,19.9578
141.35,20.1864
148.09,19.6706
154.915,19.9015
161.654,20.0452
168.394,19.9879
175.219,20.2487
181.958,20.1847
195.437,20.4167
202.176,20.1731
208.915,20.3189
222.48,19.9587
229.219,20.1949
235.958,20.3179
242.698,20.454
249.437,19.8563
256.262,19.6385
263.002,19.9665
269.741,20.0406
276.48,20.1264
283.306,20.2594
290.045,19.8277
296.784,20.0113
303.523,20.2105
310.262,19.9005
317.002,20.0173
