# Time,MAG_err
,
0.0,-0.626677
3.024,-0.0405617
11.0592,-0.323431
13.0464,-0.248793
15.984,0.169793
19.008,-0.00543875
22.032,-0.0861571
27.0432,-0.319918
29.9808,0.218177
32.0544,0.313342
34.992,0.332472
38.016,0.357915
40.0032,0.370028
43.0272,0.46736
46.0512,0.417729
48.0384,-0.0689917
51.0624,0.00684062
54.0,-0.110431
57.024,0.424628
59.0112,-0.0870028
62.0352,-0.650172
65.0592,0.165634
67.0464,0.0419451
69.984,0.191488
73.008,-0.239868
74.9952,-0.0583771
78.0192,-0.0516775
81.0432,-0.297697
83.0304,0.178155
86.0544,-0.461555
88.992,-0.450358
92.016,-0.297654
94.0032,-0.289713
97.0272,-0.292724
100.051,0.0238427
102.038,0.1712
105.062,0.403333
108.0,0.254008
109.987,0.146324
113.011,0.537144
116.035,0.136289
118.022,-0.221336
121.046,0.107936
123.984,-0.15148
126.058,-0.319833
128.995,-0.230459
132.019,-0.279182
134.006,-0.236387
137.03,-0.459037
140.054,-0.358393
142.992,-0.059391
144.979,0.332035
148.003,0.852199
153.014,0.343588
156.038,0.193545
159.062,1.36755
161.05,0.773043
163.987,0.506621
167.011,0.388348
168.998,0.0218163
172.022,-0.042884
175.046,-0.14118
177.034,-0.166597
180.058,-0.296241
184.982,-0.443605
194.054,-0.336946
196.042,-0.546237
198.979,-0.302172
202.003,-0.37552
203.99,-0.149081
207.014,-0.211428
212.026,-0.0348544
215.05,-0.0348195
217.987,0.160974
220.061,0.158152
222.998,0.216115
228.01,0.810844
236.045,0.130797
238.982,0.335425
242.006,0.0944221
243.994,-0.153928
247.018,-0.153048
250.042,-0.274416
252.029,-0.028505
255.053,-0.306954
257.99,-0.288069
261.014,-1.35523
263.002,-0.131595
266.026,-0.100991
269.05,-0.585474
271.037,-1.0709
274.061,-0.214534
276.998,-0.12059
278.986,-0.0212396
282.01,-0.0577024
285.034,-0.110323
287.021,-0.0817084
290.045,0.61556
292.982,0.509024
295.056,0.986182
297.994,0.545532
301.018,0.498701
304.042,0.211178
306.029,0.96316
311.99,-0.105662
314.064,0.360149
317.002,-0.416862
320.026,-0.124586
322.013,-0.293011
325.037,-0.148023
330.048,-0.516619
332.986,-0.413763
336.01,0.176299
337.997,0.491146
