#	09033B_1_3_R_20181204
# Obs. time:	05-Dec-2018 02:20:25
# Duration:	41.3928
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#257.1	0.005	137.7797	0.015758	272	1.5599	9.1645	4.1472	4.1472	69.5203
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

0	2	6915.33	130.501	15.4005	0.0204892	
4.8384	2	7660.97	136.537	15.2893	0.0193505	
9.6768	2	5957.53	123.285	15.5623	0.0224681	
14.4288	2	5307.35	118.118	15.6878	0.0241636	
19.2672	2	5865.91	122.395	15.5792	0.0226543	
24.1056	2	6988.16	131.098	15.3891	0.0203684	
28.8576	2	8495.63	141.78	15.177	0.0181194	
33.696	2	10287.3	153.883	14.9692	0.016241	
38.5344	2	18534.6	200.886	14.33	0.0117677	
43.3728	2	19917.1	207.961	14.2519	0.0113365	
48.1248	2	16879.3	192.589	14.4316	0.012388	
52.9632	2	18236.5	199.216	14.3476	0.0118606	
57.8016	2	19132.1	204.236	14.2956	0.0115903	
62.64	2	18914.8	203.216	14.308	0.0116649	
67.392	2	18307.5	199.988	14.3434	0.0118604	
72.2304	2	10888.5	162.986	14.9076	0.016252	
77.0688	2	11516.1	165.101	14.8467	0.0155657	
81.9072	2	5606.12	129.802	15.6283	0.0251387	
86.7456	2	6119.75	133.281	15.5332	0.023646	
91.4976	2	12616.3	169.125	14.7477	0.0145546	
96.336	2	11736.5	164.247	14.8262	0.0151944	
101.174	2	8403.02	142.211	15.1889	0.0183748	
106.013	2	5533.47	119.851	15.6425	0.0235162	
110.765	2	3415.68	100.332	16.1663	0.0318924	
115.603	2	2837.79	94.161	16.3675	0.0360259	
120.442	2	4197.56	107.847	15.9425	0.0278955	
125.28	2	8045.14	138.778	15.2362	0.0187289	
130.032	2	10939.4	158.386	14.9025	0.0157199	
134.87	2	6441.2	126.373	15.4776	0.0213016	
139.709	2	4064.44	106.545	15.9775	0.0284615	
144.461	2	3477.13	100.91	16.1469	0.0315092	
149.299	2	4488.69	110.823	15.8697	0.0268061	
154.138	2	6600.78	127.774	15.451	0.0210171	
158.976	2	9656.25	150.021	15.038	0.0168681	
163.728	2	12498	168.101	14.7579	0.0146034	
168.566	2	13018.9	171.054	14.7136	0.0142654	
173.405	2	14249.5	178.081	14.6155	0.0135688	
178.243	2	15756.1	186.434	14.5064	0.012847	
183.082	2	16790.9	191.891	14.4373	0.012408	
187.834	2	17158.5	194.487	14.4138	0.0123066	
192.672	2	19407	205.004	14.2801	0.0114691	
197.51	2	19398.6	204.844	14.2806	0.0114651	
202.262	2	17863.9	197.886	14.3701	0.0120272	
207.101	2	16351.9	189.431	14.4661	0.0125779	
211.939	2	14255.7	177.948	14.615	0.0135528	
216.691	2	13380.3	173.001	14.6838	0.0140381	
221.53	2	12610.4	168.963	14.7482	0.0145474	
226.368	2	9895.83	152.095	15.0114	0.0166873	
231.206	2	8045.65	139.218	15.2361	0.0187871	
235.958	2	6443.88	126.367	15.4771	0.0212918	
240.797	2	4970.81	114.317	15.7589	0.0249693	
245.635	2	4572.74	111.296	15.8496	0.0264258	
250.474	2	4942.11	114.251	15.7652	0.0250998	
255.312	2	6135.39	124.341	15.5304	0.0220038	
260.064	2	8153.11	139.144	15.2217	0.0185296	
264.902	2	6661.72	128.67	15.441	0.0209709	
269.741	2	5471.54	119.556	15.6547	0.023724	
274.579	2	5655.31	119.983	15.6189	0.023035	
279.331	2	6440.13	126.878	15.4778	0.0213903	
284.17	2	7869.93	137.878	15.2601	0.0190216	
289.008	2	9397.48	148.066	15.0675	0.0171068	
293.846	2	15567.4	185.309	14.5195	0.0129242	
298.685	2	22721	221.018	14.1089	0.0105615	
303.437	2	15267.2	183.638	14.5406	0.0130595	
308.275	2	18631.1	201.313	14.3244	0.0117316	
313.114	2	19206.8	204.245	14.2914	0.0115457	
317.866	2	19244.5	204.473	14.2892	0.0115359	
322.704	2	19972.4	208.027	14.2489	0.0113087	
327.542	2	18523.2	200.583	14.3307	0.0117572	
332.381	2	17539.6	195.643	14.3899	0.0121106	
337.133	2	16061.3	188.454	14.4856	0.0127394	
341.971	2	14263.3	178.455	14.6145	0.0135842	
346.81	2	13296.5	173.695	14.6907	0.0141832	
351.562	2	11893.3	165.119	14.8117	0.0150737	
356.4	2	9390.81	149.114	15.0682	0.0172401	
361.238	2	6208.34	125.439	15.5176	0.0219372	
366.077	2	3793.72	104.173	16.0523	0.0298135	
370.915	2	2317.49	89.6277	16.5875	0.0419902	
375.667	2	3545.78	101.316	16.1257	0.0310235	
380.506	2	6267.46	125.241	15.5073	0.021696	
385.344	2	10521.2	156.145	14.9448	0.0161134	
390.182	2	7996.38	138.809	15.2428	0.0188473	
394.934	2	4706.29	112.78	15.8183	0.0260182	
399.773	2	3545.62	101.33	16.1258	0.031029	
404.611	2	3951.29	105.605	16.0082	0.0290183	
