#	11022C_2_3_R_20180512
# Obs. time:	12-May-2018 22:51:23
# Duration:	19.7942
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#3.3251	5e-06	265.4717	0.0057125	247	1.1518	4.8279	4.1472	4.1472	7.4164
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

0	1	667.561	257.918	-0.0161342	0.00511636	
3.888	1	-3667.86	249.512	0.0728171	0.00533216	
7.776	1	6637.2	270.652	-0.12711	0.00478493	
11.5776	1	947.022	260.618	-0.0215606	0.00505906	
15.4656	1	-7623	242.942	0.158449	0.00555278	
19.3536	1	1591.79	262.458	-0.0341549	0.00501717	
23.1552	1	3216.07	264.533	-0.0649042	0.00491371	
27.0432	1	-4893.05	248.967	0.0970809	0.00537034	
30.9312	1	180.791	259.758	-0.00738577	0.00509357	
34.7328	1	5550.59	269.866	-0.108176	0.00482873	
38.6208	1	-5317.92	247.855	0.106103	0.0054111	
42.5088	1	1254	260.697	-0.0288604	0.00503519	
46.3104	1	6581.16	270.241	-0.127512	0.00477511	
50.1984	1	-3309.61	251.662	0.0630376	0.00531033	
54.0864	1	-745.767	257.222	0.0101591	0.00517976	
61.776	1	-3708.24	250.172	0.0716374	0.00535108	
65.5776	1	-4342.68	249.2	0.0853961	0.00540742	
69.4656	1	10527.2	277.002	-0.197422	0.00463979	
73.3536	1	-5509.36	246.851	0.111327	0.0055029	
77.1552	1	-3405.38	249.832	0.0654966	0.00534617	
81.0432	1	8099.09	271.73	-0.156556	0.004745	
84.9312	1	-4470.91	247.23	0.0887829	0.00541753	
88.7328	1	-3429.25	249.292	0.0662841	0.0053556	
92.6208	1	8888.72	273.075	-0.170637	0.00472032	
96.5088	1	-2018.89	252.014	0.0365273	0.00527579	
100.31	1	-3716.62	249.774	0.0727483	0.00540951	
104.198	1	5812.36	267.376	-0.116212	0.00486827	
108.086	1	-609.188	254.924	0.0075406	0.00520425	
111.888	1	-5672.69	244.725	0.116257	0.00552423	
115.776	1	2364.59	261.464	-0.0514936	0.00505881	
119.578	1	3581.4	263.199	-0.074772	0.00498575	
123.466	1	-3418.84	249.305	0.0667101	0.00538122	
127.267	1	827.961	257.601	-0.0212679	0.00512872	
131.155	1	6785.83	269.74	-0.133848	0.00484254	
135.043	1	-6563.41	244.059	0.136991	0.00562416	
138.845	1	-458.08	255.846	0.00471541	0.00522076	
142.733	1	7477.94	270.639	-0.146251	0.00480693	
146.621	1	-5724.29	244.782	0.117969	0.00554708	
150.422	1	-4175.8	247.187	0.0834667	0.00542797	
