# Time,MAG_err
,
0.0,13.5955
3.8016,13.5769
7.6896,13.576
11.4912,13.5745
15.2928,13.5434
19.0944,13.5438
22.896,13.5209
26.6976,13.5148
30.4992,13.5226
34.3008,13.5185
38.1024,13.5756
41.904,13.4993
45.792,13.5031
49.5936,13.4702
53.3952,13.5138
57.1968,13.4826
60.9984,13.4815
64.8,13.5112
68.6016,13.5006
72.4032,13.4789
76.2912,13.5042
80.0928,13.4844
83.8944,13.4887
87.696,13.4914
91.4976,13.4702
95.2992,13.5168
99.1008,13.4779
102.902,13.5075
106.704,13.5246
110.592,13.5145
114.394,13.5128
118.195,13.4727
121.997,13.4891
125.798,13.5019
129.686,13.4991
133.488,13.4973
137.29,13.4951
141.091,13.4921
144.893,13.509
148.781,13.4953
152.582,13.5364
156.384,13.4988
160.186,13.5063
163.987,13.5323
167.875,13.567
171.677,13.6021
175.478,13.5919
179.28,13.6205
183.082,13.6114
186.97,13.6145
190.771,13.6463
194.573,13.6417
198.374,13.639
202.176,13.6258
206.064,13.6397
209.866,13.6109
213.667,13.6407
217.469,13.6558
221.357,13.6817
225.158,13.6563
228.96,13.651
232.762,13.647
236.563,13.7331
240.365,13.7062
244.253,13.7153
248.054,13.7465
251.856,13.7693
255.658,13.7924
259.459,13.8205
263.261,13.8593
267.149,13.9192
270.95,13.9114
274.752,13.9437
278.554,13.9738
282.355,13.9761
286.157,14.0153
289.958,14.0135
293.76,14.034
297.562,14.0453
301.45,14.0517
305.251,14.0957
309.053,14.0834
312.854,14.0954
316.656,14.1157
320.458,14.1401
324.346,14.1617
328.147,14.179
331.949,14.1655
335.75,14.1988
339.552,14.2346
343.44,14.2053
347.242,14.2461
351.043,14.2377
354.845,14.2474
358.646,14.2809
362.448,14.265
366.336,14.3315
370.138,14.3347
373.939,14.3792
377.741,14.425
381.629,14.4999
385.43,14.5669
389.232,14.5034
393.034,14.4842
396.922,14.457
400.723,14.4247
404.525,14.4292
408.326,14.4636
412.128,14.506
416.016,14.4788
419.818,14.488
423.619,14.544
427.421,14.5434
431.222,14.5571
435.024,14.5863
438.912,14.5899
442.714,14.6612
446.515,14.6453
450.317,14.7034
454.118,14.6899
458.006,14.6738
461.808,14.7375
465.61,14.7766
469.411,14.7918
473.213,14.8149
477.014,14.8386
480.902,14.8591
484.704,14.85
488.506,14.8533
492.307,14.9128
496.195,14.9409
499.997,14.9692
503.798,14.9766
507.686,15.0096
511.488,14.9487
515.29,15.008
519.091,15.0182
522.893,15.0343
526.694,15.0428
530.582,15.0507
534.384,15.1015
643.075,15.1303
647.222,15.1072
651.37,15.1238
655.43,15.1032
659.578,15.0412
663.725,15.0819
667.786,15.0492
671.933,15.0243
675.994,15.0186
680.141,15.0015
684.288,14.9856
688.349,14.9659
692.496,14.9242
696.643,14.9052
700.704,14.8467
704.851,14.7741
708.998,14.8379
713.059,14.8045
717.206,14.7753
721.354,14.7589
725.414,14.7605
729.562,14.7417
733.709,14.7163
737.77,14.6961
741.917,14.6978
746.064,14.6382
750.125,14.6396
754.272,14.6271
758.419,14.6005
762.48,14.5645
766.627,14.5399
770.774,14.5201
774.835,14.4959
778.982,14.4879
783.13,14.4673
787.19,14.4378
791.338,14.4187
795.398,14.3864
799.546,14.3683
803.693,14.351
807.84,14.3246
811.901,14.3072
816.048,14.2687
820.195,14.2653
824.256,14.2261
828.403,14.2087
832.55,14.24
836.611,14.2018
840.758,14.1792
844.906,14.1275
848.966,14.1229
853.114,14.1401
857.261,14.0997
861.322,14.0975
865.469,14.092
869.53,14.0821
873.677,14.0652
877.824,14.0481
881.971,14.0498
886.032,14.0286
890.179,14.0273
894.326,14.0211
898.387,14.0343
902.534,14.0199
906.682,14.0172
910.742,14.0436
914.89,13.9885
919.037,13.985
923.098,14.0026
927.245,13.9769
931.392,13.9548
935.453,13.9458
939.6,13.904
943.747,13.879
947.808,13.8322
951.955,13.8391
956.102,13.7929
960.163,13.8073
964.31,13.7876
968.458,13.7657
972.518,13.7561
976.666,13.7445
980.726,13.7562
984.874,13.7234
989.021,13.7426
993.082,13.7465
997.229,13.7419
1001.38,13.7555
1005.52,13.7631
1009.58,13.8001
1013.73,13.8244
1017.88,13.8067
1021.94,13.8016
1026.09,13.7983
1030.23,13.7755
1034.29,13.7866
1038.44,13.7712
1042.59,13.7686
1046.74,13.7397
1050.8,13.7552
1054.94,13.761
1059.09,13.7895
1063.15,13.7791
1067.3,13.797
1071.45,13.8263
1075.51,13.8337
1079.65,13.8825
1083.8,13.9026
1087.86,13.9024
1092.01,13.9196
1096.16,13.9236
1100.22,13.9418
1104.36,13.9741
1108.51,13.9781
1112.57,13.9851
1116.72,14.0123
1120.87,14.0453
1124.93,14.0521
1129.08,14.0797
1133.14,14.0713
1137.28,14.0766
