# Time,MAG_err
,
0.0,13.8128
3.8016,13.7493
7.6896,13.9041
11.4912,14.0739
15.3792,14.3296
19.1808,14.4722
22.9824,14.3503
26.8704,14.1548
30.672,13.9332
34.4736,13.7566
38.2752,13.7252
42.1632,13.8187
45.9648,13.8716
49.8528,13.9936
53.6544,14.0369
57.456,14.105
61.344,14.0371
65.1456,13.94
68.9472,13.8646
72.8352,13.7409
76.6368,13.782
80.4384,14.0617
84.3264,14.2641
88.128,14.4293
91.9296,14.4029
95.8176,14.1764
99.6192,13.9986
103.421,13.8124
108.259,13.7076
112.061,13.7901
115.949,13.8743
119.75,13.9727
123.552,14.0804
127.354,14.1499
131.242,14.0537
135.043,13.9598
138.931,13.8529
142.733,13.7308
146.534,13.8296
150.336,14.0272
154.224,14.3203
158.026,14.4728
161.914,14.4148
165.715,14.2122
169.517,14.023
173.405,13.7709
177.206,13.7593
181.008,13.7768
184.896,13.8429
188.698,13.9644
192.499,14.0457
196.387,14.1231
200.189,14.0789
204.077,13.9898
207.878,13.8738
211.68,13.7855
215.568,13.7929
219.37,14.0276
223.171,14.2528
227.059,14.4694
230.861,14.4461
234.662,14.211
238.55,14.0489
242.352,13.8422
246.154,13.7611
250.042,13.7853
253.843,13.8322
257.645,13.9428
261.533,14.0744
265.334,14.1139
269.222,14.0799
273.024,13.9894
276.826,13.9146
280.714,13.815
284.515,13.8296
288.317,14.0217
292.205,14.2122
296.006,14.4512
299.808,14.5108
303.696,14.3069
307.498,14.0886
311.299,13.9038
315.187,13.6837
318.989,13.7416
322.79,13.819
326.678,13.9191
330.48,14.0388
334.282,14.0926
338.17,14.1068
341.971,14.0183
345.773,13.95
349.661,13.8205
353.462,13.8228
357.35,13.9645
361.152,14.1531
364.954,14.4098
368.842,14.5367
372.643,14.3746
376.445,14.1527
380.333,13.9358
384.134,13.7608
387.936,13.7243
400.118,14.067
404.266,14.1544
408.413,14.1124
412.474,14.0407
416.621,13.9208
420.768,13.8176
424.915,13.8283
429.062,14.1113
433.123,14.3066
437.27,14.5414
441.418,14.4366
445.565,14.2119
449.712,14.0158
453.773,13.7662
457.92,13.7488
462.067,13.8069
466.214,13.9484
470.275,14.046
475.373,14.1473
479.52,14.1275
483.667,13.9796
487.814,13.8942
491.962,13.778
496.109,13.9462
500.17,14.1306
504.317,14.3829
508.464,14.5432
512.525,14.3852
516.758,14.1591
520.819,13.9277
524.966,13.7593
529.114,13.7889
533.261,13.8545
537.408,13.9678
541.555,14.0612
545.616,14.1646
549.763,14.0931
553.91,13.973
558.058,13.8914
562.205,13.8092
566.352,13.9613
570.413,14.1802
574.56,14.4088
578.707,14.6226
582.854,14.3778
587.002,14.1478
591.149,13.9105
595.21,13.7396
599.357,13.8234
603.504,13.8966
607.651,14.0121
611.798,14.0866
615.946,14.1774
620.093,14.088
624.154,13.995
628.301,13.8823
632.448,13.8149
636.595,13.9022
640.742,14.2117
644.89,14.4764
648.95,14.5411
653.098,14.3751
657.245,14.112
661.392,13.9186
665.539,13.7746
669.6,13.8209
673.747,13.9082
677.894,14.0199
682.042,14.1416
686.189,14.1955
690.336,14.1085
694.483,14.0464
698.63,13.9302
702.778,13.8804
706.925,14.0346
710.986,14.2454
715.133,14.4916
719.28,14.5747
723.427,14.3757
727.574,14.1136
