# Time,MAG_err
,
0.0,15.7397
3.8016,16.1131
7.6032,16.7101
11.4048,15.6124
15.2064,15.964
19.008,16.1634
22.8096,16.0155
26.6976,16.986
32.4864,16.6487
36.288,15.7991
40.0896,16.0213
43.8912,16.2136
47.6928,15.3963
51.4944,15.8205
55.296,16.2386
59.0976,16.6271
62.8992,17.1997
66.7008,16.8208
70.5024,16.3665
74.304,15.762
78.192,15.6772
81.9936,16.8065
85.7952,14.9578
89.5968,15.6133
93.3984,15.9293
97.2,16.3101
101.002,16.8329
104.803,16.9868
108.605,16.7882
112.406,15.9822
116.208,16.1677
120.01,16.3538
123.811,15.3347
127.613,15.778
131.501,16.1576
135.302,16.6114
139.104,17.0801
142.906,16.7319
146.707,16.2452
150.509,15.8377
154.31,15.5229
158.112,16.9243
161.914,14.9649
165.802,16.0803
169.603,16.0461
173.405,16.3743
177.206,16.8935
181.008,16.6903
184.81,16.642
188.698,16.0399
192.499,16.1544
196.301,15.7201
200.102,15.5017
203.904,15.9401
207.706,16.1273
211.507,16.6748
215.309,16.7759
219.11,16.8008
222.912,16.2672
226.714,15.7072
230.515,15.6005
234.403,16.8688
238.205,15.2692
242.006,16.1564
245.808,16.0595
249.61,16.2227
253.411,17.0113
257.213,16.7343
261.014,16.5028
264.816,13.2693
268.618,16.1733
272.419,16.3713
276.307,15.8743
280.109,16.1315
283.91,15.6958
287.712,16.7481
291.514,16.2997
295.315,16.8371
299.203,16.1862
303.005,15.6522
311.904,15.9277
315.706,17.1513
404.266,16.7452
413.338,15.8762
417.83,15.78
422.323,16.1267
426.816,15.4421
431.395,15.9237
435.888,16.1081
440.381,17.0306
444.874,16.2928
449.453,16.2813
453.946,15.7137
458.438,15.9414
462.931,16.2794
467.51,15.9495
472.003,15.8978
476.496,16.3062
480.989,16.9625
485.482,15.0748
490.061,15.969
494.554,16.0518
499.046,16.3387
503.539,15.7477
508.118,16.295
512.611,16.1526
517.104,16.7864
521.597,16.6327
526.176,16.1887
530.669,15.5054
535.162,16.3693
539.654,15.4125
544.147,16.112
548.726,16.0713
553.219,16.2532
557.712,17.0739
562.291,16.6904
566.784,15.8276
571.277,16.1014
575.856,16.3634
580.349,16.2255
584.842,16.2811
589.334,16.4515
593.914,16.9082
598.406,16.8434
602.899,15.8841
607.392,15.4622
611.971,16.6263
616.464,15.0541
620.957,16.0936
625.45,16.189
629.942,16.3081
634.435,16.988
639.014,16.6909
643.507,15.9578
648.0,16.2074
652.493,16.3332
657.072,15.1758
661.565,16.2566
666.058,16.5697
670.55,16.0697
675.13,16.5219
679.622,15.8734
684.115,15.5145
688.608,16.9114
693.187,15.3163
697.68,15.9656
702.173,16.2342
706.752,16.6583
711.245,17.0201
715.738,16.5996
720.23,15.8359
724.81,16.2247
729.302,15.7405
733.795,15.7633
738.288,16.1353
742.867,16.8508
747.36,15.8605
751.853,16.3078
756.346,15.7678
760.925,15.6872
1982.53,15.5493
1987.03,15.926
1991.52,16.3121
1996.1,16.7944
2000.59,16.8764
2005.08,16.3299
2009.58,15.8292
2014.16,16.3051
2018.65,15.4641
2023.14,15.8242
2027.72,16.2009
2032.21,16.8658
2036.71,16.1143
2041.29,16.1882
2045.78,15.7887
2050.36,15.8992
2054.85,16.2723
2059.34,15.9699
2063.92,16.0743
2068.42,16.3149
2072.91,17.0059
2077.4,16.8555
2081.98,15.9358
2086.47,15.8862
2090.97,16.2701
2095.55,15.9034
2100.04,16.3124
2104.53,16.2137
2109.02,17.0393
2113.6,16.5004
2118.1,16.1913
2122.59,15.4634
2127.17,16.5577
2131.66,15.3306
2136.15,16.0717
2140.65,16.0878
2145.23,16.3265
2149.72,17.0626
2154.21,16.8533
2158.79,15.8306
2163.28,16.0295
2167.78,16.3896
2172.36,16.0338
2176.85,16.1782
2181.34,16.5207
2185.83,16.2235
2190.41,16.6612
2194.91,16.2523
2199.48,15.6097
2203.98,16.8193
2208.47,14.9628
2213.05,16.021
2217.54,16.0964
2222.04,16.5262
2226.61,17.0316
2231.11,16.6508
2235.6,15.8553
2240.18,16.2113
2244.67,16.064
2249.16,15.8177
2253.74,16.2936
2258.24,16.7496
2262.73,15.6407
2267.22,16.2681
2271.8,16.2249
2276.29,15.7536
2280.79,16.8869
2285.37,15.2682
2289.86,15.9691
2294.35,16.1525
2298.84,16.6806
2303.42,16.8457
2307.92,16.4154
2312.41,15.7942
2316.99,16.2354
2321.48,15.5281
2326.06,15.6862
2330.55,16.3327
