# Time,MAG_err
,
0.0,17.5311
4.752,17.3532
9.5904,17.4763
14.4288,17.4943
19.2672,17.4315
24.0192,17.2614
28.8576,17.2732
33.696,17.2341
38.448,17.3639
43.2864,17.2558
48.0384,17.162
52.8768,17.4511
57.7152,17.2
62.4672,17.1831
67.3056,17.3576
72.0576,17.0755
76.896,17.3078
81.7344,17.2061
86.4864,17.2031
91.3248,17.2762
96.1632,17.1671
100.915,17.2178
105.754,17.3326
110.592,17.1862
115.43,17.2349
120.182,17.4194
125.021,17.2004
129.773,17.2043
134.611,17.1818
139.45,17.072
144.202,17.3239
149.04,17.121
153.878,17.1484
158.63,17.2524
163.469,17.1243
168.307,17.1823
173.059,17.4583
177.898,17.1885
182.736,17.2
187.488,17.285
192.326,17.2529
197.165,17.277
202.003,16.2096
206.755,17.2851
211.594,17.4735
216.346,17.3328
221.184,17.0999
226.022,17.4074
230.861,17.3406
235.613,17.4397
240.451,17.4639
245.29,17.3545
250.128,17.4903
254.88,17.4559
259.718,17.2983
264.47,17.5989
269.309,17.3393
274.147,17.3009
278.986,17.6212
283.738,17.2747
288.576,17.4079
293.414,17.4729
298.166,17.2766
303.005,17.5443
307.843,17.5414
312.595,17.3518
317.434,17.6644
322.272,17.5495
327.11,17.447
331.862,17.3901
336.701,17.3754
341.453,17.5329
346.291,17.5645
351.13,17.4856
355.968,17.5203
360.72,17.3663
365.558,17.2316
370.31,17.4071
375.149,17.3169
379.987,17.3304
384.739,17.3771
389.578,17.439
394.416,17.4299
399.168,17.5505
404.006,17.5434
408.845,17.7282
413.683,17.4267
418.435,17.5105
423.274,17.8779
428.112,17.5171
432.864,17.4842
437.702,17.5695
442.541,17.586
447.379,17.2958
452.131,17.6224
456.97,17.4791
461.808,17.6897
466.56,17.665
471.398,17.7764
476.15,17.6548
480.989,17.5867
485.741,17.2517
490.579,17.7349
495.418,17.6258
500.256,15.8569
505.008,17.6558
509.846,15.4831
514.685,17.889
519.437,17.6036
524.275,17.3489
529.114,17.7351
533.866,17.6553
538.704,17.6451
543.542,17.7823
548.294,17.6376
553.133,17.4884
557.971,17.684
562.81,17.7051
567.562,17.6821
572.4,17.5945
577.238,17.5292
581.99,17.9074
586.829,17.7601
591.667,17.6485
596.506,17.8193
601.344,17.8448
606.096,17.5055
610.934,17.7453
615.773,17.6276
620.525,17.9337
625.363,17.677
630.202,17.7318
634.954,17.784
639.792,17.4788
644.63,17.376
649.469,17.7069
654.307,17.4398
659.059,17.4903
663.898,17.4601
668.736,17.3639
673.488,17.2176
678.326,17.11
683.165,16.9763
688.003,17.2679
692.755,17.106
697.594,16.9414
702.432,17.284
707.27,17.1656
712.022,17.0519
716.861,17.1231
763.258,17.3738
768.355,17.1971
773.453,17.3196
778.55,17.4226
783.648,17.2445
788.832,17.1438
793.93,17.4125
799.027,16.904
804.125,17.165
809.309,17.2918
814.406,17.2265
819.504,17.1087
824.688,17.3211
829.786,17.1476
834.883,17.123
840.067,17.2767
845.165,17.2476
850.349,17.0601
855.446,17.1405
860.544,17.1434
865.728,17.0532
870.826,17.1307
875.923,17.1639
881.107,17.1052
886.205,17.0155
891.302,17.1838
896.4,17.0252
901.584,17.021
906.682,17.1735
911.779,17.1298
916.963,17.0209
922.061,17.1872
927.158,17.1273
932.342,17.0193
937.44,17.129
942.624,17.0035
947.722,16.8772
952.819,17.0108
957.917,16.9598
963.014,16.8607
968.198,17.069
973.296,16.9109
978.394,15.7969
983.578,16.9881
988.675,17.0135
993.773,16.9528
998.957,17.0276
1004.05,16.9311
1009.15,16.9355
1014.34,16.914
1019.43,17.0412
1024.53,16.9623
1029.72,16.9925
1034.81,17.0325
1040.0,16.8819
1045.09,16.8845
1050.19,17.1174
1055.38,16.893
1060.47,16.8597
1065.57,16.9951
1070.76,16.9364
1075.85,16.8879
1080.95,16.985
1086.05,16.9453
1091.23,16.2917
1096.33,16.9738
1101.43,16.8993
1106.61,16.7558
1111.71,16.954
1116.81,16.904
1121.9,16.8917
1127.0,17.0441
1132.19,16.9799
1137.28,16.9649
1142.38,16.9828
1147.56,16.8886
1152.66,16.783
1157.85,16.8499
1162.94,16.8829
1168.04,16.7718
1173.23,16.8509
1178.32,16.9134
1183.42,16.8313
1188.6,16.7698
1193.7,16.8367
1198.89,16.7768
1203.98,16.6884
1209.08,16.7898
1214.18,16.6765
1219.36,16.6488
1224.46,16.7925
1229.64,16.6613
1234.74,16.6633
1239.93,16.7812
1245.02,16.6747
1250.12,16.6316
1255.31,16.8025
1260.4,16.631
1265.59,16.5889
1270.68,16.7443
1275.78,16.5489
1280.97,16.4863
1286.06,16.6972
1291.16,16.5604
1296.35,16.5763
1301.44,16.6934
1311.64,16.5774
1316.82,16.5758
1321.92,16.5949
1327.1,16.1619
1332.2,16.5198
1337.3,16.6321
1342.4,16.5725
1347.58,16.5507
1352.68,16.659
1357.78,16.545
1362.96,16.5237
1368.06,16.6726
1373.16,16.5141
1378.25,16.1287
1383.44,16.5911
1388.53,16.5383
1393.72,16.3479
1398.82,16.6592
1403.91,16.5116
1409.1,16.4659
1414.2,16.6482
1419.29,16.3985
1424.48,16.4342
1429.57,16.5754
1434.67,16.4416
1439.86,16.4776
1444.95,16.427
1450.14,16.4366
1455.24,16.4057
1460.42,16.3959
1465.52,16.4507
1470.61,16.4232
1475.8,16.4685
1480.9,16.4709
1485.99,16.394
1491.18,16.345
1496.28,16.4349
1501.37,16.3742
1506.56,16.3662
1511.65,16.439
1516.75,16.3262
1521.85,16.2761
1527.03,16.4968
