# Time,MAG_err
,
0.0,0.0938837
4.8384,0.0617119
9.6768,0.0752602
14.5152,0.0556221
19.3536,0.0593689
24.192,0.0551549
29.0304,0.0580857
33.8688,0.0461006
38.7072,0.0518734
43.4592,0.0578093
48.384,0.0591614
53.136,0.0535504
57.9744,0.0849211
62.8128,0.0575509
67.6512,0.0720001
72.4896,0.105685
77.328,0.0648858
82.1664,0.0778754
87.0048,0.0535071
91.8432,0.0537201
96.6816,0.0597605
101.52,0.0575832
106.358,0.0516953
111.197,0.0513428
116.035,0.0564207
120.874,0.0483854
125.712,0.0397258
130.55,0.0671354
135.389,0.0709672
140.227,0.0615375
145.066,0.0876866
149.904,0.092371
154.742,0.0578082
159.581,0.0803822
164.419,0.062384
169.258,0.063793
174.096,0.0568149
178.934,0.0582586
183.773,0.0440921
188.611,0.054187
193.45,0.0623698
198.288,0.0595813
203.126,0.0480982
207.965,0.0810196
212.803,0.0528525
217.642,0.0638818
222.48,0.113684
227.318,0.0715149
232.07,0.0713831
236.995,0.054818
241.834,0.0487802
246.586,0.0567152
251.424,0.0562542
256.262,0.0534932
261.101,0.0498613
265.939,0.0510585
270.778,0.0540684
275.616,0.0474118
280.454,0.0601003
285.293,0.0765135
290.131,0.0560289
294.97,0.0757772
299.808,0.0990052
304.646,0.0566703
309.485,0.0823622
314.323,0.0577162
319.162,0.0629128
324.0,0.0550126
328.838,0.0598453
333.677,0.0446328
338.515,0.0542297
343.354,0.0601219
348.192,0.0520701
353.03,0.0401421
357.869,0.0783583
362.707,0.0592344
367.546,0.0634079
372.384,0.0955772
377.222,0.093027
382.061,0.064688
386.899,0.063626
391.738,0.0523351
396.576,0.056609
401.414,0.0541411
406.253,0.0578816
411.091,0.048621
415.93,0.0497825
420.768,0.0587372
425.606,0.0573736
430.445,0.0552004
435.283,0.0832713
440.122,0.0550619
444.96,0.076502
449.798,0.0975099
454.637,0.0614911
459.475,0.0821623
464.314,0.0543319
469.152,0.0593257
473.99,0.0614421
478.742,0.0623265
483.581,0.0524795
488.419,0.0541752
493.258,0.0627729
498.182,0.05469
503.021,0.0391299
507.773,0.0730594
512.611,0.0659705
517.536,0.0612844
522.374,0.0826594
527.213,0.0955316
531.965,0.0584459
536.89,0.078364
541.728,0.0615571
546.48,0.0593357
551.318,0.0582405
556.243,0.0593506
561.082,0.0433889
565.834,0.0512037
570.672,0.0550227
575.51,0.0558044
580.349,0.0509544
585.187,0.0803875
590.026,0.0549543
594.864,0.0637111
599.702,0.0989762
604.541,0.0669151
609.379,0.0751945
614.218,0.0542483
619.056,0.0477483
623.894,0.0603968
628.819,0.0590896
633.658,0.052769
638.496,0.0501965
