# Time,MAG_err
,
0.0,15.4005
4.8384,15.2893
9.6768,15.5623
14.4288,15.6878
19.2672,15.5792
24.1056,15.3891
28.8576,15.177
33.696,14.9692
38.5344,14.33
43.3728,14.2519
48.1248,14.4316
52.9632,14.3476
57.8016,14.2956
62.64,14.308
67.392,14.3434
72.2304,14.9076
77.0688,14.8467
81.9072,15.6283
86.7456,15.5332
91.4976,14.7477
96.336,14.8262
101.174,15.1889
106.013,15.6425
110.765,16.1663
115.603,16.3675
120.442,15.9425
125.28,15.2362
130.032,14.9025
134.87,15.4776
139.709,15.9775
144.461,16.1469
149.299,15.8697
154.138,15.451
158.976,15.038
163.728,14.7579
168.566,14.7136
173.405,14.6155
178.243,14.5064
183.082,14.4373
187.834,14.4138
192.672,14.2801
197.51,14.2806
202.262,14.3701
207.101,14.4661
211.939,14.615
216.691,14.6838
221.53,14.7482
226.368,15.0114
231.206,15.2361
235.958,15.4771
240.797,15.7589
245.635,15.8496
250.474,15.7652
255.312,15.5304
260.064,15.2217
264.902,15.441
269.741,15.6547
274.579,15.6189
279.331,15.4778
284.17,15.2601
289.008,15.0675
293.846,14.5195
298.685,14.1089
303.437,14.5406
308.275,14.3244
313.114,14.2914
317.866,14.2892
322.704,14.2489
327.542,14.3307
332.381,14.3899
337.133,14.4856
341.971,14.6145
346.81,14.6907
351.562,14.8117
356.4,15.0682
361.238,15.5176
366.077,16.0523
370.915,16.5875
375.667,16.1257
380.506,15.5073
385.344,14.9448
390.182,15.2428
394.934,15.8183
399.773,16.1258
404.611,16.0082
409.45,15.6507
414.202,15.2401
419.04,14.8412
423.878,14.7305
428.717,14.6541
433.555,14.5893
438.307,14.4095
443.146,14.4205
447.984,14.3534
452.736,14.2138
457.574,14.3627
462.413,14.3946
467.251,14.5508
473.904,14.7037
478.742,14.7554
483.494,15.051
650.506,15.4725
653.27,15.8931
657.418,16.0773
661.565,16.0685
665.626,15.7403
669.773,15.3966
673.834,15.0283
677.981,14.7505
682.128,14.7298
686.189,14.643
690.336,14.576
694.397,14.473
698.544,14.3988
702.691,14.3776
706.838,14.2684
710.899,14.2138
715.046,14.3372
719.107,14.3538
723.254,14.4794
727.315,14.6
731.462,14.6792
735.523,14.7192
739.67,14.9699
743.818,15.1553
747.878,15.3786
752.026,15.6116
756.173,15.8192
760.234,15.8348
764.381,15.7425
768.442,15.5695
772.589,15.2973
776.65,15.2889
780.797,15.4896
784.858,15.7159
789.005,15.6896
793.152,15.5466
797.299,15.3459
801.36,15.1762
805.507,14.9972
809.568,14.3467
813.715,14.0994
817.862,14.532
822.01,14.3269
826.07,14.2813
830.218,14.2699
834.278,14.2605
838.426,14.2549
842.573,14.3176
846.634,14.3595
850.781,14.4261
854.928,14.5319
858.989,14.6139
863.222,14.7011
867.283,14.7695
871.43,15.051
875.578,15.4276
879.638,15.9084
883.786,16.3236
887.846,16.2987
891.994,15.9091
896.054,15.3168
900.202,14.8398
904.349,15.1082
908.41,15.6719
912.557,16.0196
916.704,16.1394
920.765,15.9405
924.912,15.5786
928.973,15.1961
933.12,14.8372
937.267,14.7595
941.414,14.68
945.475,14.6148
949.622,14.5073
953.77,14.427
957.83,14.3682
961.978,14.3231
966.125,14.2184
970.186,14.2856
974.333,14.3346
978.912,14.4205
2116.71,14.1994
2120.86,14.1935
2124.92,14.1811
2129.07,14.2561
2133.22,14.3202
2137.28,14.3915
2141.42,14.5077
2145.57,14.5759
2149.72,14.674
2153.78,14.7557
2157.93,15.0624
2162.07,15.4917
2166.13,16.0133
2170.28,16.309
2174.43,16.2647
2178.58,15.8408
2182.64,15.2383
2186.78,14.7529
2190.93,15.1137
2194.99,15.6827
2199.14,16.011
2203.29,16.114
2207.35,15.9249
2211.49,15.5923
2215.64,15.2146
2219.79,14.8295
2223.85,14.7259
2228.0,14.6493
2232.14,14.5848
2236.2,14.4705
2240.35,14.3962
2244.5,14.318
2248.65,14.2567
2252.71,14.1457
2256.85,14.2379
2260.92,14.3073
2265.06,14.362
2269.21,14.5228
2273.36,14.6647
2277.42,14.6971
2281.56,14.8677
2285.71,15.1153
2289.77,15.3456
2293.92,15.6112
2298.07,15.8832
2302.21,15.8623
2306.28,15.6942
2310.42,15.583
2314.48,15.3026
2318.63,15.2
2322.78,15.4215
2326.92,15.6405
2330.99,15.7573
2335.13,15.6848
2339.28,15.5269
2343.43,15.3286
2347.49,15.1317
2351.64,14.7604
2355.78,14.1261
2359.93,14.3847
2363.99,14.3788
2368.14,14.2612
2372.28,14.1926
2376.35,14.2028
2380.49,14.1698
2384.64,14.236
2388.79,14.2846
2392.93,14.327
2397.0,14.4568
2401.14,14.5757
2405.29,14.638
2409.44,14.7359
2413.5,14.891
2417.64,15.3321
2421.71,15.8158
2425.85,16.2764
2430.0,16.3456
2434.15,16.0279
2438.21,15.5426
2442.36,14.9267
2446.5,14.8678
2450.56,15.4252
2454.71,15.9169
2458.86,16.16
2463.0,16.0639
2467.07,15.7468
2471.21,15.3732
2475.36,14.9725
2479.42,14.7223
2483.57,14.6666
