# Time,MAG_err
,
0.0,14.1105
3.888,14.1748
7.6896,14.1577
11.5776,14.1166
15.3792,14.0686
19.1808,14.1557
23.0688,14.0742
26.8704,14.0351
30.7584,13.9417
34.56,14.0508
38.3616,14.0112
42.2496,14.1431
46.0512,13.2722
49.9392,13.9443
53.7408,13.9853
57.6288,14.0009
61.4304,13.9996
65.3184,13.8804
69.12,13.9368
72.9216,13.9627
76.8096,13.9262
80.6112,13.9849
84.4992,13.8422
88.3008,13.566
92.1888,13.1303
95.9904,12.8465
99.792,12.3447
103.68,11.4369
107.482,12.3383
111.37,13.0009
115.171,13.3491
118.973,13.512
122.861,13.7061
126.749,13.7391
130.55,13.9068
134.438,13.8271
138.24,13.9139
142.042,14.0887
145.93,13.9953
149.731,13.9028
153.619,13.9779
157.421,14.0411
161.309,13.3772
165.11,14.0832
168.912,14.1168
172.8,14.1273
176.602,14.2137
180.49,14.2527
184.291,14.3377
188.179,14.4826
191.981,14.1359
195.869,14.4502
199.67,14.4512
203.472,14.4745
207.36,14.5718
211.162,14.6359
215.05,14.6931
218.851,14.764
222.739,14.8064
226.541,14.8434
230.429,14.965
234.23,13.574
238.118,14.8705
241.92,14.9899
245.722,14.9487
249.61,14.8976
253.411,14.8891
257.299,14.9754
261.187,15.0041
264.989,15.0048
268.79,15.0052
272.678,15.0303
276.48,15.0304
280.368,15.0606
284.17,15.1364
288.058,15.1178
291.859,15.0854
295.661,15.1424
299.549,15.1724
303.35,15.3649
307.238,15.5912
311.04,15.4675
314.928,15.4314
318.73,15.1995
322.531,15.4326
411.523,15.6999
415.67,15.7194
419.818,15.7482
423.965,15.7271
428.112,15.6808
432.259,15.6435
436.406,15.6503
440.554,15.702
444.701,15.6962
448.762,15.6787
452.995,15.4484
457.142,15.4983
461.203,15.4735
465.35,15.4237
469.498,15.3149
473.645,15.2607
477.792,15.2064
481.939,15.1338
486.086,15.0857
490.234,15.0734
494.294,15.0036
498.442,14.9439
502.589,14.8931
506.736,14.8445
510.883,14.8103
515.03,14.7813
519.178,14.6259
523.325,14.6993
527.472,14.6652
531.619,14.6313
535.766,14.5806
539.914,14.5113
544.061,14.4782
548.122,14.4589
552.355,14.4561
556.502,14.401
560.563,14.3649
564.797,14.3451
568.858,14.2714
573.005,14.2089
577.152,14.2849
581.299,14.1063
585.446,14.005
589.594,14.0717
593.741,14.0199
597.888,13.9822
602.035,14.0463
606.096,13.9568
610.243,13.8802
614.39,13.887
618.538,13.8553
622.685,13.7356
626.832,13.5799
630.893,13.4531
635.04,13.2731
639.187,13.27
643.334,12.9592
647.482,12.2781
651.542,11.7917
655.69,11.5086
659.837,12.2585
663.984,12.7802
668.131,12.6307
672.278,13.0472
676.339,13.4529
680.486,13.4232
684.634,13.7454
688.781,13.8326
692.928,13.6588
697.075,13.9235
701.222,13.9568
705.37,13.9227
709.517,13.9125
713.664,13.8902
717.811,13.9675
721.958,14.0879
726.106,13.9515
730.253,13.9538
734.314,14.0003
738.547,14.0669
742.608,14.0321
1857.43,15.8624
1861.57,15.8834
1865.72,15.9214
1869.87,15.9496
1874.02,15.9026
1878.16,15.8479
1882.31,15.8831
1886.46,15.8142
1890.6,15.6618
1894.75,15.4686
1898.9,15.2225
1903.05,15.3227
1907.19,15.43
1911.34,15.6801
1915.57,15.7674
1919.64,15.7932
1923.87,15.7921
1927.93,15.8086
1932.08,15.8864
1936.31,15.9051
1940.46,15.8453
1944.6,15.8147
1948.75,15.8286
1952.9,15.7005
1956.96,15.6318
1961.19,15.5645
1965.34,15.4415
1969.49,15.4209
1973.64,15.3666
1977.78,15.2182
1981.93,15.1873
1986.08,15.1384
1990.22,15.0953
1994.37,15.0223
1998.52,14.9678
2002.67,14.9439
2006.81,14.9178
2010.96,14.8564
2015.11,14.8273
2019.25,14.7612
2023.4,14.7142
2027.55,14.667
2031.7,14.6213
2035.84,14.5663
2039.99,14.5216
2044.14,14.5274
2048.28,14.5179
2052.43,14.4359
2056.58,14.3963
2060.73,14.396
2064.87,14.3907
2069.02,14.3819
2073.17,14.3662
2077.32,14.2819
2081.46,14.2946
2085.61,14.2815
2089.76,14.2127
2093.9,14.1136
2098.14,14.159
2102.28,13.9909
2106.43,13.9694
2110.58,13.922
2114.73,13.9992
2118.87,13.9904
2123.02,13.9638
2127.17,13.9131
2131.32,13.9164
2135.46,13.9993
2139.61,13.7651
2143.76,13.7039
2147.9,13.6582
2152.05,13.6035
2156.2,13.4888
2160.35,13.4702
2164.49,12.8492
2168.64,12.0603
2172.79,12.1835
2176.93,11.5891
2181.08,11.175
2185.23,12.073
